POD,FAR,FBIAS,POFD,TS,HSS,ACCURACY,OBS_RATE,FC_RATE,HITS,FALSE_ALARMS,MISSES,CORRECT_NEGATIVES,station,period,month,year,fog_type,n_obs
0.2222222222222222,0.9,2.2222222222222223,0.049586776859504134,0.07407407407407407,0.10817031070195628,0.9327956989247311,0.024193548387096774,0.053763440860215055,2,18,7,345,TANGER-AERO,mensuel,12,2024,hc,372
0.39705882352941174,0.22857142857142856,0.5147058823529411,0.02631578947368421,0.35526315789473684,0.45678865180593636,0.8682795698924731,0.1827956989247312,0.09408602150537634,27,8,41,296,TANGER-AERO,mensuel,7,2024,hc,372
0.0,1.0,2.5,0.040983606557377046,0.0,-0.02358490566037736,0.9435483870967742,0.016129032258064516,0.04032258064516129,0,15,6,351,TANGER-AERO,mensuel,1,2024,hc,372
0.03571428571428571,0.875,0.2857142857142857,0.021875,0.02857142857142857,0.02052980132450331,0.9022988505747126,0.08045977011494253,0.022988505747126436,1,7,27,313,TANGER-AERO,mensuel,2,2024,hc,348
0.02702702702702703,0.9375,0.43243243243243246,0.04477611940298507,0.019230769230769232,-0.023742715303259228,0.8629032258064516,0.09946236559139784,0.043010752688172046,1,15,36,320,TANGER-AERO,mensuel,3,2024,hc,372
0.5555555555555556,0.47368421052631576,1.0555555555555556,0.02631578947368421,0.37037037037037035,0.5156695156695157,0.9527777777777777,0.05,0.05277777777777778,10,9,8,333,TANGER-AERO,mensuel,4,2024,hc,360
0.43333333333333335,0.4583333333333333,0.8,0.03216374269005848,0.3170731707317073,0.44144144144144143,0.9247311827956989,0.08064516129032258,0.06451612903225806,13,11,17,331,TANGER-AERO,mensuel,5,2024,hc,372
0.37254901960784315,0.6274509803921569,1.0,0.10355987055016182,0.2289156626506024,0.26898914905768134,0.8222222222222222,0.14166666666666666,0.14166666666666666,19,32,32,277,TANGER-AERO,mensuel,6,2024,hc,360
0.3761467889908257,0.5506849315068493,0.8371559633027523,0.050808897876643076,0.25745682888540034,0.35074906741606743,0.892304189435337,0.09927140255009108,0.0831056466302368,164,201,272,3755,TANGER-AERO,annuel,all,2024,hc,4392
0.2037037037037037,0.75,0.8148148148148148,0.10377358490566038,0.12643678160919541,0.10825132475397427,0.7956989247311828,0.14516129032258066,0.11827956989247312,11,33,43,285,AL-HOCEIMA,mensuel,1,2024,cf,372
